fish_id,country
187,Thailand
3146,Thailand
3147,Thailand
3148,Thailand
3149,Thailand
3150,Thailand
3151,Thailand
932,Thailand
1981,Thailand
3152,Thailand
3153,Thailand
3154,Thailand
28,Thailand
3155,Thailand
3156,Thailand
3157,Thailand
3158,Thailand
3159,Thailand
3160,Thailand
3161,Thailand
3162,Thailand
62,Thailand
701,Thailand
865,Thailand
2059,Thailand
3163,Thailand
3164,Thailand
3165,Thailand
3166,Thailand
533,Thailand
707,Thailand
1750,Thailand
3167,Thailand
969,Thailand
3168,Thailand
1417,Thailand
558,Thailand
3169,Thailand
3170,Thailand
3171,Thailand
3172,Thailand
3173,Thailand
896,Thailand
3174,Thailand
3175,Thailand
3176,Thailand
3177,Thailand
3178,Thailand
946,Thailand
3179,Thailand
1308,Thailand
315,Thailand
3180,Thailand
3181,Thailand
1570,Thailand
3182,Thailand
3183,Thailand
1042,Thailand
7,Thailand
3184,Thailand
3185,Thailand
579,Thailand
379,Thailand
3186,Thailand
3187,Thailand
787,Thailand
1685,Thailand
3188,Thailand
3189,Thailand
991,Thailand
248,Thailand
3190,Thailand
3191,Thailand
1705,Thailand
1131,Thailand
3192,Thailand
3193,Thailand
1866,Thailand
3194,Thailand
904,Thailand
841,Thailand
1156,Thailand
3195,Thailand
1383,Thailand
993,Thailand
3196,Thailand
833,Thailand
3197,Thailand
3198,Thailand
3199,Thailand
3200,Thailand
2083,Thailand
3201,Thailand
1733,Thailand
676,Thailand
2093,Thailand
47,Thailand
3202,Thailand
1327,Thailand
3203,Thailand
3204,Thailand
1220,Thailand
3205,Thailand
3206,Thailand
3207,Thailand
3208,Thailand
1598,Thailand
3209,Thailand
469,Thailand
3210,Thailand
1305,Thailand
3211,Thailand
1195,Thailand
3212,Thailand
3213,Thailand
2171,Thailand
3214,Thailand
3215,Thailand
1461,Thailand
1571,Thailand
1052,Thailand
3216,Thailand
3217,Thailand
3218,Thailand
1337,Thailand
1142,Thailand
3219,Thailand
3220,Thailand
1385,Thailand
3221,Thailand
1452,Thailand
233,Thailand
3222,Thailand
121,Thailand
3223,Thailand
2010,Thailand
2144,Thailand
957,Thailand
1780,Thailand
3224,Thailand
3225,Thailand
1056,Thailand
790,Thailand
3226,Thailand
3227,Thailand
3228,Thailand
3229,Thailand
3230,Thailand
3231,Thailand
1906,Thailand
3232,Thailand
3233,Thailand
1524,Thailand
3234,Thailand
3235,Thailand
404,Thailand
3236,Thailand
3237,Thailand
3238,Thailand
3239,Thailand
1834,Thailand
3240,Thailand
3241,Thailand
997,Thailand
317,Thailand
3242,Thailand
3243,Thailand
1054,Thailand
3244,Thailand
3245,Thailand
1208,Thailand
1152,Thailand
3246,Thailand
3247,Thailand
3248,Thailand
3249,Thailand
3250,Thailand
1404,Thailand
3251,Thailand
3252,Thailand
3253,Thailand
3254,Thailand
3255,Thailand
3256,Thailand
1544,Thailand
3257,Thailand
3258,Thailand
3259,Thailand
3260,Thailand
3261,Thailand
3262,Thailand
3263,Thailand
3264,Thailand
1945,Thailand
1589,Thailand
3265,Thailand
3266,Thailand
3267,Thailand
3268,Thailand
3269,Thailand
3270,Thailand
3271,Thailand
2152,Thailand
2176,Thailand
3272,Thailand
3273,Thailand
3274,Thailand
3275,Thailand
3276,Thailand
3277,Thailand
3278,Thailand
3279,Thailand
3280,Thailand
3281,Thailand
3282,Thailand
3283,Thailand
1649,Thailand
3284,Thailand
2169,Thailand
1717,Thailand
3285,Thailand
3286,Thailand
82,Thailand
3287,Thailand
1545,Thailand
3288,Thailand
1560,Thailand
3289,Thailand
3290,Thailand
3291,Thailand
3292,Thailand
3293,Thailand
3294,Thailand
3295,Thailand
297,Thailand
3296,Thailand
1027,Thailand
3297,Thailand
3298,Thailand
3299,Thailand
3300,Thailand
3301,Thailand
3302,Thailand
3303,Thailand
3304,Thailand
3305,Thailand
3306,Thailand
3307,Thailand
3308,Thailand
3309,Thailand
3310,Thailand
3311,Thailand
3312,Thailand
3313,Thailand
3314,Thailand
3315,Thailand
3316,Thailand
390,Thailand
3317,Thailand
3318,Thailand
3319,Thailand
3320,Thailand
3321,Thailand
3322,Thailand
3323,Thailand
3324,Thailand
568,Thailand
3325,Thailand
3326,Thailand
3327,Thailand
2170,Thailand
249,Thailand
965,Thailand
1460,Thailand
887,Thailand
3328,Thailand
3329,Thailand
3330,Thailand
3331,Thailand
1942,Thailand
3332,Thailand
696,Thailand
3333,Thailand
3334,Thailand
1854,Thailand
3335,Thailand
3336,Thailand
2047,Thailand
605,Thailand
3337,Thailand
2032,Thailand
2086,Thailand
3338,Thailand
3339,Thailand
3340,Thailand
3341,Thailand
734,Thailand
1896,Thailand
3342,Thailand
3343,Thailand
3344,Thailand
3345,Thailand
3346,Thailand
3347,Thailand
2040,Thailand
2098,Thailand
1003,Thailand
1214,Thailand
3348,Thailand
3349,Thailand
3350,Thailand
3351,Thailand
3352,Thailand
3353,Thailand
3354,Thailand
3355,Thailand
3356,Thailand
3357,Thailand
3358,Thailand
3359,Thailand
171,Thailand
1995,Thailand
471,Thailand
3360,Thailand
3361,Thailand
239,Thailand
3362,Thailand
3363,Thailand
3364,Thailand
1826,Thailand
3365,Thailand
3366,Thailand
1969,Thailand
3367,Thailand
3368,Thailand
3369,Thailand
3370,Thailand
3371,Thailand
689,Thailand
3372,Thailand
750,Thailand
1519,Thailand
3373,Thailand
3374,Thailand
3375,Thailand
3376,Thailand
3377,Thailand
1832,Thailand
3378,Thailand
238,Thailand
1472,Thailand
562,Thailand
527,Thailand
3379,Thailand
3380,Thailand
3381,Thailand
3382,Thailand
942,Thailand
610,Thailand
943,Thailand
1872,Thailand
906,Thailand
3383,Thailand
3384,Thailand
3385,Thailand
3386,Thailand
3387,Thailand
639,Thailand
2175,Thailand
2102,Thailand
186,Thailand
3388,Thailand
1175,Thailand
3389,Thailand
1955,Thailand
3390,Thailand
3391,Thailand
729,Thailand
3392,Thailand
3393,Thailand
3394,Thailand
3395,Thailand
3396,Thailand
3397,Thailand
3398,Thailand
1373,Thailand
3399,Thailand
3400,Thailand
3401,Thailand
3402,Thailand
3403,Thailand
3404,Thailand
3405,Thailand
3406,Thailand
3407,Thailand
3408,Thailand
3409,Thailand
3410,Thailand
3411,Thailand
1951,Thailand
3412,Thailand
1659,Thailand
1119,Thailand
3413,Thailand
23,Thailand
122,Thailand
3414,Thailand
3415,Thailand
464,Thailand
3416,Thailand
3417,Thailand
3418,Thailand
3419,Thailand
3420,Thailand
3421,Thailand
3422,Thailand
3423,Thailand
3424,Thailand
3425,Thailand
3426,Thailand
3427,Thailand
3428,Thailand
3429,Thailand
3430,Thailand
3431,Thailand
1311,Thailand
1838,Thailand
959,Thailand
1301,Thailand
1379,Thailand
3432,Thailand
3433,Thailand
3434,Thailand
3435,Thailand
1174,Thailand
3436,Thailand
3437,Thailand
1686,Thailand
3438,Thailand
667,Thailand
3439,Thailand
2110,Thailand
3440,Thailand
213,Thailand
3441,Thailand
3442,Thailand
2200,Thailand
3443,Thailand
3444,Thailand
2197,Thailand
2202,Thailand
2198,Thailand
2192,Thailand
3445,Thailand
3446,Thailand
2193,Thailand
3447,Thailand
2204,Thailand
2190,Thailand
2195,Thailand
3448,Thailand
3449,Thailand
3450,Thailand
3451,Thailand
3452,Thailand
3453,Thailand
3454,Thailand
2207,Thailand
2217,Thailand
3455,Thailand
3456,Thailand
2253,Thailand
3457,Thailand
2233,Thailand
2290,Thailand
2208,Thailand
2297,Thailand
2219,Thailand
2221,Thailand
3458,Thailand
3459,Thailand
2236,Thailand
2234,Thailand
2243,Thailand
2298,Thailand
2230,Thailand
2304,Thailand
2261,Thailand
2258,Thailand
2299,Thailand
3460,Thailand
2241,Thailand
2311,Thailand
2268,Thailand
2218,Thailand
2251,Thailand
2209,Thailand
2222,Thailand
2224,Thailand
3461,Thailand
2226,Thailand
3462,Thailand
2249,Thailand
3463,Thailand
2286,Thailand
3464,Thailand
2295,Thailand
2272,Thailand
2225,Thailand
3465,Thailand
2264,Thailand
2239,Thailand
2278,Thailand
2294,Thailand
3466,Thailand
3467,Thailand
2244,Thailand
3468,Thailand
2287,Thailand
3469,Thailand
3470,Thailand
2250,Thailand
2232,Thailand
3471,Thailand
3472,Thailand
2214,Thailand
2231,Thailand
2292,Thailand
2275,Thailand
3473,Thailand
3474,Thailand
3475,Thailand
2215,Thailand
3476,Thailand
3477,Thailand
3478,Thailand
3479,Thailand
2281,Thailand
2262,Thailand
3480,Thailand
3481,Thailand
3482,Thailand
3483,Thailand
3484,Thailand
3485,Thailand
3486,Thailand
3487,Thailand
3488,Thailand
3489,Thailand
3490,Thailand
2247,Thailand
3491,Thailand
3492,Thailand
2288,Thailand
2255,Thailand
3493,Thailand
3494,Thailand
2229,Thailand
2293,Thailand
3495,Thailand
2212,Thailand
3496,Thailand
3497,Thailand
2260,Thailand
2267,Thailand
3498,Thailand
2210,Thailand
3499,Thailand
3500,Thailand
2227,Thailand
2271,Thailand
3501,Thailand
3502,Thailand
2309,Thailand
2240,Thailand
3503,Thailand
3504,Thailand
3505,Thailand
2246,Thailand
3506,Thailand
2316,Thailand
2315,Thailand
2317,Thailand
3507,Thailand
3508,Thailand
3509,Thailand
3510,Thailand
2319,Thailand
3511,Thailand
2324,Thailand
2325,Thailand
3512,Thailand
3513,Thailand
2322,Thailand
436,Indonesia
387,Indonesia
142,Indonesia
109,Indonesia
813,Indonesia
2350,Indonesia
1020,Indonesia
111,Indonesia
907,Indonesia
87,Indonesia
678,Indonesia
796,Indonesia
366,Indonesia
213,Indonesia
1001,Indonesia
3083,Indonesia
1151,Indonesia
6,Indonesia
1030,Indonesia
294,Indonesia
168,Indonesia
81,Indonesia
306,Indonesia
798,Indonesia
225,Indonesia
220,Indonesia
437,Indonesia
414,Indonesia
601,Indonesia
1682,Indonesia
597,Indonesia
1306,Indonesia
278,Indonesia
149,Indonesia
305,Indonesia
682,Indonesia
641,Indonesia
132,Indonesia
902,Indonesia
614,Indonesia
228,Indonesia
670,Indonesia
212,Indonesia
289,Indonesia
626,Indonesia
1116,Indonesia
1426,Indonesia
648,Indonesia
84,Indonesia
529,Indonesia
651,Indonesia
253,Indonesia
232,Indonesia
154,Indonesia
206,Indonesia
1123,Indonesia
541,Indonesia
14,Indonesia
657,Indonesia
110,Indonesia
122,Indonesia
46,Indonesia
561,Indonesia
83,Indonesia
99,Indonesia
574,Indonesia
500,Indonesia
67,Indonesia
126,Indonesia
1439,Indonesia
503,Indonesia
440,Indonesia
53,Indonesia
557,Indonesia
849,Indonesia
2344,Indonesia
456,Indonesia
231,Indonesia
204,Indonesia
135,Indonesia
71,Indonesia
59,Indonesia
297,Indonesia
233,Indonesia
3514,Indonesia
832,Indonesia
2767,Indonesia
326,Indonesia
620,Indonesia
402,Indonesia
1236,Indonesia
269,Indonesia
164,Indonesia
101,Indonesia
80,Indonesia
691,Indonesia
816,Indonesia
809,Indonesia
1134,Indonesia
821,Indonesia
1406,Indonesia
624,Indonesia
451,Indonesia
3515,Indonesia
215,Indonesia
245,Indonesia
1481,Indonesia
772,Indonesia
2002,Indonesia
462,Indonesia
3516,Indonesia
1022,Indonesia
854,Indonesia
1023,Indonesia
2087,Indonesia
77,Indonesia
1808,Indonesia
19,Indonesia
173,Indonesia
383,Indonesia
89,Indonesia
580,Indonesia
736,Indonesia
1678,Indonesia
196,Indonesia
1119,Indonesia
622,Indonesia
959,Indonesia
518,Indonesia
718,Indonesia
721,Indonesia
2340,Indonesia
227,Indonesia
190,Indonesia
32,Indonesia
185,Indonesia
343,Indonesia
51,Indonesia
21,Indonesia
1198,Indonesia
264,Indonesia
742,Indonesia
10,Indonesia
2334,Indonesia
308,Indonesia
501,Indonesia
1006,Indonesia
971,Indonesia
724,Indonesia
633,Indonesia
1912,Indonesia
274,Indonesia
102,Indonesia
509,Indonesia
1,Indonesia
11,Indonesia
577,Indonesia
1094,Indonesia
674,Indonesia
127,Indonesia
254,Indonesia
200,Indonesia
240,Indonesia
275,Indonesia
230,Indonesia
564,Indonesia
393,Indonesia
12,Indonesia
698,Indonesia
201,Indonesia
1864,Indonesia
1013,Indonesia
1035,Indonesia
723,Indonesia
219,Indonesia
814,Indonesia
247,Indonesia
808,Indonesia
463,Indonesia
726,Indonesia
179,Indonesia
823,Indonesia
120,Indonesia
276,Indonesia
774,Indonesia
2338,Indonesia
65,Indonesia
207,Indonesia
221,Indonesia
98,Indonesia
419,Indonesia
167,Indonesia
1086,Indonesia
845,Indonesia
811,Indonesia
706,Indonesia
96,Indonesia
644,Indonesia
1199,Indonesia
147,Indonesia
1244,Indonesia
661,Indonesia
2386,Indonesia
199,Indonesia
384,Indonesia
447,Indonesia
502,Indonesia
944,Indonesia
1370,Indonesia
217,Indonesia
1715,Indonesia
1764,Indonesia
57,Indonesia
229,Indonesia
1121,Indonesia
304,Indonesia
209,Indonesia
646,Indonesia
257,Indonesia
94,Indonesia
812,Indonesia
645,Indonesia
134,Indonesia
3517,Indonesia
2659,Indonesia
935,Indonesia
1742,Indonesia
1143,Indonesia
3518,Indonesia
735,Indonesia
660,Indonesia
234,Indonesia
121,Indonesia
885,Indonesia
491,Indonesia
266,Indonesia
511,Indonesia
141,Indonesia
249,Indonesia
202,Indonesia
100,Indonesia
2349,Indonesia
1113,Indonesia
581,Indonesia
994,Indonesia
489,Indonesia
2167,Indonesia
922,Indonesia
654,Indonesia
982,Indonesia
545,Indonesia
461,Indonesia
298,Indonesia
1856,Indonesia
411,Indonesia
1139,Indonesia
616,Indonesia
195,Indonesia
2122,Indonesia
45,Indonesia
66,Indonesia
548,Indonesia
29,Indonesia
425,Indonesia
434,Indonesia
1216,Indonesia
2658,Indonesia
159,Indonesia
2886,Indonesia
926,Indonesia
128,Indonesia
490,Indonesia
116,Indonesia
312,Indonesia
786,Indonesia
58,Indonesia
908,Indonesia
17,Indonesia
671,Indonesia
1059,Indonesia
2071,Indonesia
180,Indonesia
56,Indonesia
286,Indonesia
763,Indonesia
617,Indonesia
449,Indonesia
473,Indonesia
9,Indonesia
532,Indonesia
7,Indonesia
55,Indonesia
418,Indonesia
177,Indonesia
76,Indonesia
1087,Indonesia
345,Indonesia
93,Indonesia
1753,Indonesia
973,Indonesia
783,Indonesia
143,Indonesia
169,Indonesia
208,Indonesia
123,Indonesia
2462,Indonesia
259,Indonesia
423,Indonesia
1367,Indonesia
119,Indonesia
3519,Indonesia
448,Indonesia
444,Indonesia
244,Indonesia
1990,Indonesia
3520,Indonesia
556,Indonesia
133,Indonesia
427,Indonesia
882,Indonesia
2676,Indonesia
1110,Indonesia
140,Indonesia
210,Indonesia
470,Indonesia
242,Indonesia
652,Indonesia
1541,Indonesia
800,Indonesia
349,Indonesia
255,Indonesia
634,Indonesia
864,Indonesia
1154,Indonesia
2398,Indonesia
3521,Indonesia
309,Indonesia
746,Indonesia
3522,Indonesia
1769,Indonesia
686,Indonesia
388,Indonesia
186,Indonesia
492,Indonesia
3523,Indonesia
848,Indonesia
990,Indonesia
776,Indonesia
2333,Indonesia
1010,Indonesia
3524,Indonesia
322,Indonesia
458,Indonesia
3525,Indonesia
477,Indonesia
507,Indonesia
707,Indonesia
2326,Indonesia
792,Indonesia
639,Indonesia
296,Indonesia
3526,Indonesia
34,Indonesia
1999,Indonesia
1229,Indonesia
346,Indonesia
330,Indonesia
510,Indonesia
15,Indonesia
1616,Indonesia
2046,Indonesia
198,Indonesia
79,Indonesia
615,Indonesia
488,Indonesia
3527,Indonesia
1098,Indonesia
497,Indonesia
843,Indonesia
571,Indonesia
3528,Indonesia
1145,Indonesia
353,Indonesia
1448,Indonesia
1692,Indonesia
144,Indonesia
737,Indonesia
2806,Indonesia
1853,Indonesia
650,Indonesia
760,Indonesia
542,Indonesia
3417,Indonesia
3529,Indonesia
2011,Indonesia
1511,Indonesia
2559,Indonesia
3530,Indonesia
1813,Indonesia
815,Indonesia
3531,Indonesia
3532,Indonesia
1499,Indonesia
2980,Indonesia
2421,Indonesia
2836,Indonesia
3533,Indonesia
3264,Indonesia
1179,Indonesia
2885,Indonesia
1633,Indonesia
871,Indonesia
1090,Indonesia
802,Indonesia
916,Indonesia
1127,Indonesia
841,Indonesia
235,Indonesia
263,Indonesia
603,Indonesia
265,Indonesia
315,Indonesia
115,Indonesia
86,Indonesia
1187,Indonesia
1391,Indonesia
1083,Indonesia
88,Indonesia
197,Indonesia
895,Indonesia
853,Indonesia
243,Indonesia
602,Indonesia
1063,Indonesia
925,Indonesia
782,Indonesia
1665,Indonesia
1758,Indonesia
499,Indonesia
356,Indonesia
1082,Indonesia
1536,Indonesia
819,Indonesia
701,Indonesia
2561,Indonesia
773,Indonesia
1608,Indonesia
3534,Indonesia
759,Indonesia
1362,Indonesia
1589,Indonesia
2471,Indonesia
3535,Indonesia
3536,Indonesia
268,Indonesia
3537,Indonesia
974,Indonesia
520,Indonesia
357,Indonesia
2400,Indonesia
421,Indonesia
1407,Indonesia
2179,Indonesia
131,Indonesia
483,Indonesia
277,Indonesia
830,Indonesia
36,Indonesia
1081,Indonesia
3538,Indonesia
3539,Indonesia
428,Indonesia
152,Indonesia
595,Indonesia
151,Indonesia
1424,Indonesia
725,Indonesia
1429,Indonesia
1560,Indonesia
1581,Indonesia
695,Indonesia
3540,Indonesia
1243,Indonesia
1267,Indonesia
271,Indonesia
1029,Indonesia
105,Indonesia
16,Indonesia
181,Indonesia
303,Indonesia
664,Indonesia
1415,Indonesia
453,Indonesia
2771,Indonesia
699,Indonesia
962,Indonesia
3541,Indonesia
2536,Indonesia
371,Indonesia
578,Indonesia
1221,Indonesia
362,Indonesia
3542,Indonesia
38,Indonesia
3543,Indonesia
3544,Indonesia
1061,Indonesia
1433,Indonesia
749,Indonesia
3545,Indonesia
223,Indonesia
630,Indonesia
1184,Indonesia
214,Indonesia
2440,Indonesia
2919,Indonesia
1843,Indonesia
3546,Indonesia
64,Indonesia
40,Indonesia
3547,Indonesia
612,Indonesia
1007,Indonesia
1791,Indonesia
30,Indonesia
610,Indonesia
239,Indonesia
613,Indonesia
999,Indonesia
284,Indonesia
193,Indonesia
3548,Indonesia
766,Indonesia
1235,Indonesia
1949,Indonesia
546,Indonesia
569,Indonesia
75,Indonesia
530,Indonesia
1034,Indonesia
1112,Indonesia
584,Indonesia
5,Indonesia
314,Indonesia
3549,Indonesia
324,Indonesia
582,Indonesia
317,Indonesia
879,Indonesia
1935,Indonesia
365,Indonesia
1723,Indonesia
381,Indonesia
290,Indonesia
589,Indonesia
426,Indonesia
768,Indonesia
621,Indonesia
409,Indonesia
1263,Indonesia
340,Indonesia
2535,Indonesia
3550,Indonesia
347,Indonesia
1126,Indonesia
1195,Indonesia
338,Indonesia
273,Indonesia
3551,Indonesia
341,Indonesia
3552,Indonesia
949,Indonesia
24,Indonesia
700,Indonesia
3222,Indonesia
281,Indonesia
995,Indonesia
527,Indonesia
31,Indonesia
1437,Indonesia
3553,Indonesia
3554,Indonesia
863,Indonesia
3555,Indonesia
486,Indonesia
262,Indonesia
705,Indonesia
522,Indonesia
743,Indonesia
3556,Indonesia
1353,Indonesia
1002,Indonesia
3557,Indonesia
947,Indonesia
307,Indonesia
789,Indonesia
406,Indonesia
1926,Indonesia
368,Indonesia
137,Indonesia
85,Indonesia
1206,Indonesia
568,Indonesia
104,Indonesia
822,Indonesia
850,Indonesia
1093,Indonesia
222,Indonesia
3558,Indonesia
162,Indonesia
659,Indonesia
791,Indonesia
139,Indonesia
1299,Indonesia
1117,Indonesia
3559,Indonesia
1026,Indonesia
647,Indonesia
138,Indonesia
834,Indonesia
909,Indonesia
3560,Indonesia
2097,Indonesia
3561,Indonesia
272,Indonesia
188,Indonesia
1192,Indonesia
1104,Indonesia
937,Indonesia
369,Indonesia
1232,Indonesia
246,Indonesia
258,Indonesia
267,Indonesia
3562,Indonesia
1942,Indonesia
738,Indonesia
643,Indonesia
18,Indonesia
1364,Indonesia
1183,Indonesia
472,Indonesia
939,Indonesia
955,Indonesia
479,Indonesia
605,Indonesia
224,Indonesia
216,Indonesia
288,Indonesia
370,Indonesia
43,Indonesia
108,Indonesia
171,Indonesia
155,Indonesia
758,Indonesia
596,Indonesia
836,Indonesia
1486,Indonesia
835,Indonesia
1014,Indonesia
285,Indonesia
2884,Indonesia
350,Indonesia
820,Indonesia
158,Indonesia
1095,Indonesia
914,Indonesia
618,Indonesia
1204,Indonesia
954,Indonesia
20,Indonesia
948,Indonesia
1662,Indonesia
929,Indonesia
855,Indonesia
840,Indonesia
3563,Indonesia
344,Indonesia
963,Indonesia
176,Indonesia
728,Indonesia
720,Indonesia
862,Indonesia
3564,Indonesia
1226,Indonesia
3565,Indonesia
744,Indonesia
293,Indonesia
442,Indonesia
1652,Indonesia
668,Indonesia
203,Indonesia
41,Indonesia
1271,Indonesia
1819,Indonesia
676,Indonesia
364,Indonesia
1583,Indonesia
748,Indonesia
1181,Indonesia
398,Indonesia
459,Indonesia
69,Indonesia
2102,Indonesia
683,Indonesia
260,Indonesia
1102,Indonesia
63,Indonesia
1368,Indonesia
535,Indonesia
3566,Indonesia
481,Indonesia
739,Indonesia
27,Indonesia
649,Indonesia
1683,Indonesia
44,Indonesia
74,Indonesia
2047,Indonesia
764,Indonesia
1352,Indonesia
1688,Indonesia
62,Indonesia
78,Indonesia
756,Indonesia
1288,Indonesia
50,Indonesia
194,Indonesia
28,Indonesia
73,Indonesia
506,Indonesia
1534,Indonesia
1160,Indonesia
623,Indonesia
636,Indonesia
377,Indonesia
1684,Indonesia
3567,Indonesia
1164,Indonesia
890,Indonesia
287,Indonesia
537,Indonesia
3568,Indonesia
2773,Indonesia
950,Indonesia
675,Indonesia
992,Indonesia
385,Indonesia
3569,Indonesia
1131,Indonesia
1103,Indonesia
531,Indonesia
1097,Indonesia
430,Indonesia
555,Indonesia
838,Indonesia
413,Indonesia
474,Indonesia
978,Indonesia
888,Indonesia
1659,Indonesia
2490,Indonesia
1211,Indonesia
794,Indonesia
318,Indonesia
1222,Indonesia
2540,Indonesia
543,Indonesia
1751,Indonesia
1058,Indonesia
1084,Indonesia
156,Indonesia
295,Indonesia
170,Indonesia
912,Indonesia
172,Indonesia
958,Indonesia
348,Indonesia
579,Indonesia
1279,Indonesia
302,Indonesia
1122,Indonesia
1265,Indonesia
311,Indonesia
487,Indonesia
237,Indonesia
770,Indonesia
2348,Indonesia
33,Indonesia
321,Indonesia
883,Indonesia
637,Indonesia
1939,Indonesia
586,Indonesia
1631,Indonesia
184,Indonesia
1322,Indonesia
785,Indonesia
1888,Indonesia
696,Indonesia
3570,Indonesia
124,Indonesia
2025,Indonesia
1016,Indonesia
680,Indonesia
129,Indonesia
2395,Indonesia
3571,Indonesia
2341,Indonesia
1225,Indonesia
1857,Indonesia
1269,Indonesia
536,Indonesia
496,Indonesia
153,Indonesia
1105,Indonesia
3572,Indonesia
512,Indonesia
872,Indonesia
702,Indonesia
1230,Indonesia
609,Indonesia
97,Indonesia
729,Indonesia
1988,Indonesia
1451,Indonesia
562,Indonesia
114,Indonesia
1421,Indonesia
1967,Indonesia
1619,Indonesia
360,Indonesia
2351,Indonesia
313,Indonesia
2812,Indonesia
3573,Indonesia
560,Indonesia
1032,Indonesia
1374,Indonesia
251,Indonesia
559,Indonesia
2605,Indonesia
1962,Indonesia
851,Indonesia
2478,Indonesia
1381,Indonesia
1531,Indonesia
3174,Indonesia
1189,Indonesia
145,Indonesia
465,Indonesia
710,Indonesia
1343,Indonesia
2697,Indonesia
693,Indonesia
860,Indonesia
672,Indonesia
1017,Indonesia
90,Indonesia
666,Indonesia
1661,Indonesia
466,Indonesia
829,Indonesia
3281,Indonesia
3574,Indonesia
457,Indonesia
106,Indonesia
386,Indonesia
2023,Indonesia
828,Indonesia
107,Indonesia
826,Indonesia
91,Indonesia
692,Indonesia
1074,Indonesia
429,Indonesia
1894,Indonesia
3575,Indonesia
856,Indonesia
806,Indonesia
26,Indonesia
1305,Indonesia
1389,Indonesia
218,Indonesia
801,Indonesia
3576,Indonesia
48,Indonesia
1431,Indonesia
817,Indonesia
300,Indonesia
2452,Indonesia
1249,Indonesia
1101,Indonesia
953,Indonesia
3577,Indonesia
1241,Indonesia
3578,Indonesia
1755,Indonesia
60,Indonesia
540,Indonesia
47,Indonesia
1422,Indonesia
61,Indonesia
3579,Indonesia
1217,Indonesia
355,Indonesia
3580,Indonesia
3060,Indonesia
1287,Indonesia
1774,Indonesia
192,Indonesia
901,Indonesia
1570,Indonesia
715,Indonesia
72,Indonesia
533,Indonesia
2526,Indonesia
2961,Indonesia
1261,Indonesia
1907,Indonesia
859,Indonesia
1208,Indonesia
1657,Indonesia
389,Indonesia
52,Indonesia
1003,Indonesia
631,Indonesia
1272,Indonesia
410,Indonesia
625,Indonesia
1578,Indonesia
1441,Indonesia
332,Indonesia
1603,Indonesia
1647,Indonesia
125,Indonesia
1442,Indonesia
3581,Indonesia
787,Indonesia
335,Indonesia
22,Indonesia
3582,Indonesia
49,Indonesia
3583,Indonesia
731,Indonesia
1630,Indonesia
833,Indonesia
3584,Indonesia
3585,Indonesia
1301,Indonesia
378,Indonesia
464,Indonesia
42,Indonesia
282,Indonesia
1073,Indonesia
37,Indonesia
397,Indonesia
733,Indonesia
1891,Indonesia
2380,Indonesia
979,Indonesia
1355,Indonesia
301,Indonesia
638,Indonesia
3586,Indonesia
478,Indonesia
709,Indonesia
1803,Indonesia
1185,Indonesia
807,Indonesia
940,Indonesia
1256,Indonesia
964,Indonesia
454,Indonesia
765,Indonesia
291,Indonesia
1708,Indonesia
3587,Indonesia
2846,Indonesia
3588,Indonesia
467,Indonesia
2096,Indonesia
3589,Indonesia
174,Indonesia
905,Indonesia
566,Indonesia
1435,Indonesia
2753,Indonesia
913,Indonesia
1327,Indonesia
1290,Indonesia
3590,Indonesia
1537,Indonesia
1470,Indonesia
1238,Indonesia
1648,Indonesia
1839,Indonesia
1513,Indonesia
310,Indonesia
713,Indonesia
3064,Indonesia
1728,Indonesia
1293,Indonesia
189,Indonesia
146,Indonesia
2412,Indonesia
679,Indonesia
1471,Indonesia
663,Indonesia
3591,Indonesia
946,Indonesia
2820,Indonesia
70,Indonesia
2178,Indonesia
3119,Indonesia
3592,Indonesia
1174,Indonesia
460,Indonesia
2084,Indonesia
1637,Indonesia
1049,Indonesia
903,Indonesia
1147,Indonesia
1396,Indonesia
1869,Indonesia
372,Indonesia
837,Indonesia
3593,Indonesia
884,Indonesia
226,Indonesia
719,Indonesia
1237,Indonesia
942,Indonesia
3594,Indonesia
3595,Indonesia
1304,Indonesia
716,Indonesia
611,Indonesia
591,Indonesia
986,Indonesia
1904,Indonesia
1088,Indonesia
708,Indonesia
793,Indonesia
915,Indonesia
1978,Indonesia
1908,Indonesia
1200,Indonesia
1072,Indonesia
3596,Indonesia
3597,Indonesia
1144,Indonesia
2012,Indonesia
3598,Indonesia
412,Indonesia
1944,Indonesia
1718,Indonesia
476,Indonesia
3599,Indonesia
1558,Indonesia
3600,Indonesia
1895,Indonesia
1363,Indonesia
395,Indonesia
722,Indonesia
1669,Indonesia
1242,Indonesia
2779,Indonesia
417,Indonesia
1100,Indonesia
1141,Indonesia
1170,Indonesia
3601,Indonesia
824,Indonesia
1291,Indonesia
1979,Indonesia
1434,Indonesia
866,Indonesia
3337,Indonesia
1463,Indonesia
1697,Indonesia
984,Indonesia
1521,Indonesia
248,Indonesia
755,Indonesia
1716,Indonesia
1132,Indonesia
727,Indonesia
165,Indonesia
873,Indonesia
3602,Indonesia
2813,Indonesia
3603,Indonesia
1477,Indonesia
433,Indonesia
2647,Indonesia
688,Indonesia
2356,Indonesia
3604,Indonesia
869,Indonesia
877,Indonesia
570,Indonesia
887,Indonesia
1667,Indonesia
1031,Indonesia
1166,Indonesia
408,Indonesia
380,Indonesia
1416,Indonesia
