year,date,scientific_name,common_name,latitude,longitude
2020,2020-12-31,Syngnathinae,Tail-brooding Pipefishes,8.8270537178,97.7985871266
2020,2020-12-31,Oreochromis niloticus,Nile Tilapia,14.0957611667,100.95652
2020,2020-12-31,Diodontidae,Porcupinefishes,7.84305833,98.29360833
2020,2020-12-30,Channa gachua,Dwarf Snakehead,14.4728711384,101.1671304703
2020,2020-12-30,Rasbora caudimaculata,Greater Scissortail,8.6456038021,98.3691904085
2020,2020-12-30,Amphiprion ocellaris,Ocellaris Anemonefish,9.4111782472,97.8741700703
2020,2020-12-30,Channa gachua,Dwarf Snakehead,14.4728682167,101.167145893
2020,2020-12-30,Betta kuehnei,Satun Betta,5.6148447315,102.2745758383
2020,2020-12-30,Schistura,,14.4728682167,101.167145893
2020,2020-12-29,Gomphosus varius,Bird Wrasse,7.4972269064,98.3259683607
2020,2020-12-29,Sphyraena barracuda,Great Barracuda,7.4972269064,98.3259683607
2020,2020-12-29,Arothron mappa,Map Puffer,7.4664207267,98.3081584928
2020,2020-12-29,Aluterus scriptus,Scrawled Filefish,7.6056268424,98.3783250807
2020,2020-12-29,Arothron stellatus,Starry Puffer,7.6051470597,98.3785962834
2020,2020-12-29,Rhinomuraena quaesita,Ribbon Eel,7.604955707,98.3786409589
2020,2020-12-29,Echidna nebulosa,Snowflake Moray,7.604721059,98.3777123006
2020,2020-12-29,Pterois miles,Indian Lionfish,7.4838072793,98.3246954358
2020,2020-12-29,Caesio teres,Blue-and-yellow Fusilier,7.4838072793,98.3246954358
2020,2020-12-29,Caesio lunaris,Lunar Fusilier,7.4838072793,98.3246954358
2020,2020-12-29,Zanclus cornutus,Moorish Idol,7.4838072793,98.3246954358
2020,2020-12-29,Amphiprion clarkii,Clark's Anemonefish,7.8705067083,98.2722676985
2020,2020-12-28,Chrysiptera,,8.7383268927,98.221257555
2020,2020-12-28,Scorpaenidae,Scorpionfishes,7.8282865642,98.2915415859
2020,2020-12-28,Chaetodon trifasciatus,Indian Redfin Butterflyfish,7.8282865642,98.2915415859
2020,2020-12-28,Scarus prasiognathos,Greencheek Parrotfish,7.8271386471,98.2903614124
2020,2020-12-28,Acanthurus lineatus,Striped Surgeonfish,7.8282865642,98.2915415859
2020,2020-12-28,Scorpaenidae,Scorpionfishes,7.8282865642,98.2915415859
2020,2020-12-28,Gymnomuraena zebra,Zebra Moray,7.8288498928,98.2921316719
2020,2020-12-28,Zanclus cornutus,Moorish Idol,7.8288169875,98.2921759773
2020,2020-12-28,Balistoides viridescens,Titan Triggerfish,7.829094355,98.2925930106
2020,2020-12-28,Acanthurus leucosternon,Powder Blue Tang,7.8294344764,98.2930221624
2020,2020-12-28,Acanthurus triostegus,Convict Surgeonfish,7.827139,98.290361
2020,2020-12-28,Cyprinus rubrofuscus,Amur Carp,6.2078840433,100.42976439
2020,2020-12-28,Pteropterus radiatus,Clearfin Lionfish,9.4111782472,97.8741700703
2020,2020-12-28,Amphiprion ocellaris,Ocellaris Anemonefish,9.4111782472,97.8741700703
2020,2020-12-28,Istiblennius dussumieri,Dussumier's Rockskipper,9.4111782472,97.8741700703
2020,2020-12-28,Istiblennius dussumieri,Dussumier's Rockskipper,9.4111782472,97.8741700703
2020,2020-12-28,Kyphosus cinerascens,Highfin Chub,9.4111782472,97.8741700703
2020,2020-12-28,Aluterus scriptus,Scrawled Filefish,9.4111782472,97.8741700703
2020,2020-12-28,Ecsenius,,9.4111782472,97.8741700703
2020,2020-12-28,Platax orbicularis,Round Batfish,9.4111782472,97.8741700703
2020,2020-12-28,Lutjanus monostigma,Onespot Snapper,9.4111782472,97.8741700703
2020,2020-12-28,Sphyraena barracuda,Great Barracuda,9.4111782472,97.8741700703
2020,2020-12-28,Cheilinus fasciatus,Redbreast Maori Wrasse,9.4111782472,97.8741700703
2020,2020-12-28,Sphyraena obtusata,Striped Barracuda,9.4111782472,97.8741700703
2020,2020-12-28,Balistoides viridescens,Titan Triggerfish,9.4111782472,97.8741700703
2020,2020-12-28,Periophthalmus argentilineatus,Barred Mudskipper,9.4111782472,97.8741700703
2020,2020-12-28,Plectorhinchus vittatus,Oriental Sweetlips,9.4111782472,97.8741700703
2020,2020-12-28,Amphiprion ocellaris,Ocellaris Anemonefish,9.4111782472,97.8741700703
2020,2020-12-28,Kyphosus vaigiensis,Brassy Drummer,9.4111782472,97.8741700703
2020,2020-12-28,Elagatis bipinnulata,Rainbow Runner,9.4111782472,97.8741700703
2020,2020-12-28,Sphyraena obtusata,Striped Barracuda,9.4111782472,97.8741700703
2020,2020-12-28,Scarus niger,Swarthy Parrotfish,9.4111782472,97.8741700703
2020,2020-12-28,Amphiprion clarkii,Clark's Anemonefish,9.4111782472,97.8741700703
2020,2020-12-28,Platax teira,Longfin Batfish,9.4111782472,97.8741700703
2020,2020-12-28,Corythoichthys,,9.4111782472,97.8741700703
2020,2020-12-28,Pterois,,9.4111782472,97.8741700703
2020,2020-12-28,Cetoscarus ocellatus,Spotted Parrotfish,9.4111782472,97.8741700703
2020,2020-12-28,Pterois,,9.4111782472,97.8741700703
2020,2020-12-28,Lutjanus biguttatus,Twospot Snapper,9.4111782472,97.8741700703
2020,2020-12-28,Platax teira,Longfin Batfish,9.4111782472,97.8741700703
2020,2020-12-28,Forcipiger flavissimus,Forceps Butterflyfish,9.4111782472,97.8741700703
2020,2020-12-28,Labroides dimidiatus,Bluestreak Cleaner Wrasse,9.4111782472,97.8741700703
2020,2020-12-27,Channa striata,Striped Snakehead,13.0797055,103.2725133333
2020,2020-12-27,Scarus rivulatus,Surf Parrotfish,9.8033591721,100.0140838518
2020,2020-12-26,Terapon jarbua,Crescent Grunter,9.2358456475,99.8578828138
2020,2020-12-26,Amphilophus labiatus × Cichlasoma trimaculatum,Flowerhorn Cichlid,9.2357599697,99.8578199727
2020,2020-12-26,Rasbora paviana,Sidestripe rasbora,9.2355004655,99.8576126414
2020,2020-12-26,Lutjanus kasmira,Bluestriped Snapper,9.2715998405,97.9992785157
2020,2020-12-25,Takifugu oblongus,Oblong Blowfish,9.2365431252,99.8653952591
2020,2020-12-25,Triacanthus biaculeatus,Shortnose Tripodfish,9.2401217664,99.8638684116
2020,2020-12-25,Lutjanus lutjanus,Bigeye Snapper,9.2385207511,99.86415172
2020,2020-12-25,Lagocephalus spadiceus,Half-smooth Golden Puffer,9.2392355471,99.8639743589
2020,2020-12-24,Amphiprion akallopisos,Skunk Anemonefish,9.3625123368,98.0222223689
2020,2020-12-24,Scorpaenopsis barbata,Bearded Scorpionfish,9.3625123368,98.0222223689
2020,2020-12-24,Pteropterus antennatus,Spotfin Lionfish,9.3625123368,98.0222223689
2020,2020-12-24,Tylosurus crocodilus,Houndfish,9.3625123368,98.0222223689
2020,2020-12-24,Lutjanus lutjanus,Bigeye Snapper,9.3625123368,98.0222223689
2020,2020-12-24,Lutjanus quinquelineatus,Fiveline Snapper,9.3625123368,98.0222223689
2020,2020-12-24,Lutjanus biguttatus,Twospot Snapper,9.3625123368,98.0222223689
2020,2020-12-24,Caranx ignobilis,Giant Trevally,9.3625123368,98.0222223689
2020,2020-12-24,Elagatis bipinnulata,Rainbow Runner,9.3625123368,98.0222223689
2020,2020-12-24,Lutjanus bengalensis,Bengal Snapper,9.3625123368,98.0222223689
2020,2020-12-24,Gymnothorax javanicus,Giant Moray,9.3625123368,98.0222223689
2020,2020-12-24,Gymnothorax thyrsoideus,White-eyed Moray,9.3625123368,98.0222223689
2020,2020-12-24,Scorpaenopsis diabolus,Devil Scorpionfish,9.3625123368,98.0222223689
2020,2020-12-24,Pterois miles,Indian Lionfish,9.3625123368,98.0222223689
2020,2020-12-24,Solenostomus paradoxus,Ornate Ghostpipefish,9.3625123368,98.0222223689
2020,2020-12-24,Lethrinus olivaceus,Longnose Emperor,9.3625123368,98.0222223689
2020,2020-12-24,Ostracion cubicum,Yellow Boxfish,9.3625123368,98.0222223689
2020,2020-12-24,Platax teira,Longfin Batfish,9.3625123368,98.0222223689
2020,2020-12-24,Sphyraena jello,Pickhandle Barracuda,9.3625123368,98.0222223689
2020,2020-12-24,Arius,,9.2373052538,99.8646522872
2020,2020-12-23,Arothron stellatus,Starry Puffer,9.3922545879,97.8626554642
2020,2020-12-23,Lethrinus erythracanthus,Orangespotted Emperor,9.3922545879,97.8626554642
2020,2020-12-23,Arothron nigropunctatus,Blackspotted Puffer,9.3922545879,97.8626554642
2020,2020-12-23,Amphiprion clarkii,Clark's Anemonefish,9.3922545879,97.8626554642
2020,2020-12-23,Sufflamen chrysopterum,Flagtail Triggerfish,9.3922545879,97.8626554642
2020,2020-12-23,Pseudobalistes flavimarginatus,Yellowmargin Triggerfish,9.3922545879,97.8626554642
2020,2020-12-23,Dascyllus reticulatus,Reticulated Damselfish,9.3922545879,97.8626554642
2020,2020-12-23,Heniochus pleurotaenia,Phantom Bannerfish,9.3922545879,97.8626554642
2020,2020-12-23,Gymnothorax javanicus,Giant Moray,9.3922545879,97.8626554642
2020,2020-12-23,Heniochus acuminatus,Longfin Bannerfish,9.3922545879,97.8626554642
2020,2020-12-23,Balistoides viridescens,Titan Triggerfish,9.3922545879,97.8626554642
2020,2020-12-23,Chaetodon vagabundus,Vagabond Butterflyfish,9.4191264465,97.8340523881
2020,2020-12-23,Gymnothorax javanicus,Giant Moray,9.4191264465,97.8340523881
2020,2020-12-23,Chaetodon lunula,Raccoon Butterflyfish,9.4191264465,97.8340523881
2020,2020-12-23,Pomacanthus xanthometopon,Blueface Angelfish,9.4191264465,97.8340523881
2020,2020-12-23,Acanthurus blochii,Dark Surgeonfish,9.4191264465,97.8340523881
2020,2020-12-23,Caesio lunaris,Lunar Fusilier,9.4191264465,97.8340523881
2020,2020-12-23,Aulostomus chinensis,Pacific Trumpetfish,9.3690074411,97.8614970773
2020,2020-12-23,Acanthurus blochii,Dark Surgeonfish,9.3690074411,97.8614970773
2020,2020-12-23,Platax boersii,Golden Spadefish,9.3690074411,97.8614970773
2020,2020-12-23,Lutjanus quinquelineatus,Fiveline Snapper,9.3690074411,97.8614970773
2020,2020-12-23,Balistoides viridescens,Titan Triggerfish,9.3690074411,97.8614970773
2020,2020-12-23,Pomacanthus annularis,Bluering Angelfish,9.3690074411,97.8614970773
2020,2020-12-23,Pomacanthus xanthometopon,Blueface Angelfish,9.3690074411,97.8614970773
2020,2020-12-23,Gymnothorax javanicus,Giant Moray,9.3690074411,97.8614970773
2020,2020-12-23,Arothron nigropunctatus,Blackspotted Puffer,9.3687966403,97.8615877635
2020,2020-12-23,Arothron stellatus,Starry Puffer,9.3687966403,97.8615877635
2020,2020-12-23,Caesio xanthonota,Yellowback Fusilier,9.3687966403,97.8615877635
2020,2020-12-23,Caesio lunaris,Lunar Fusilier,9.3687966403,97.8615877635
2020,2020-12-22,Arothron nigropunctatus,Blackspotted Puffer,9.062991186,97.8089660185
2020,2020-12-22,Melichthys indicus,Black-finned Triggerfish,9.062991186,97.8089660185
2020,2020-12-22,Naso brachycentron,Humpback Unicornfish,9.062991186,97.8089660185
2020,2020-12-22,Amphiprion akallopisos,Skunk Anemonefish,9.062991186,97.8089660185
2020,2020-12-22,Cephalopholis argus,Peacock Grouper,9.062991186,97.8089660185
2020,2020-12-22,Chaetodon collare,Red-tailed Butterflyfish,9.062991186,97.8089660185
2020,2020-12-22,Balistoides conspicillum,Clown Triggerfish,9.062991186,97.8089660185
2020,2020-12-22,Diodon liturosus,Blackblotched Porcupinefish,9.062991186,97.8089660185
2020,2020-12-22,Caesio lunaris,Lunar Fusilier,9.062991186,97.8089660185
2020,2020-12-22,Zebrasoma scopas,Brown Tang,9.062991186,97.8089660185
2020,2020-12-22,Acanthurus leucosternon,Powder Blue Tang,9.062991186,97.8089660185
2020,2020-12-22,Gymnosarda unicolor,Dogtooth Tuna,9.062991186,97.8089660185
2020,2020-12-22,Clarias batrachus,Walking Catfish,13.0810555,103.2705616667
2020,2020-12-22,Echidna nebulosa,Snowflake Moray,9.0572402931,97.8135876455
2020,2020-12-22,Balistoides conspicillum,Clown Triggerfish,9.0572402931,97.8135876455
2020,2020-12-22,Heniochus pleurotaenia,Phantom Bannerfish,9.0572402931,97.8135876455
2020,2020-12-22,Platax teira,Longfin Batfish,9.0572402931,97.8135876455
2020,2020-12-22,Epinephelus fuscoguttatus,Flowery Rockcod,9.0019302911,97.8969998923
2020,2020-12-22,Odonus niger,Redtooth Triggerfish,9.0572402931,97.8135876455
2020,2020-12-22,Platax pinnatus,Dusky Batfish,9.0572402931,97.8135876455
2020,2020-12-22,Gymnosarda unicolor,Dogtooth Tuna,9.0572402931,97.8135876455
2020,2020-12-22,Pterocaesio tile,Neon Fusilier,9.0572402931,97.8135876455
2020,2020-12-22,Caesio xanthonota,Yellowback Fusilier,9.0572402931,97.8135876455
2020,2020-12-22,Caranx melampygus,Bluefin Trevally,9.0572402931,97.8135876455
2020,2020-12-22,Caranx ignobilis,Giant Trevally,9.0572402931,97.8135876455
2020,2020-12-22,Labroides dimidiatus,Bluestreak Cleaner Wrasse,8.8276927667,97.8038523433
2020,2020-12-22,Pomacanthus annularis,Bluering Angelfish,8.8276927667,97.8038523433
2020,2020-12-22,Pomacanthus imperator,Emperor Angelfish,8.8276927667,97.8038523433
2020,2020-12-22,Pomacanthus xanthometopon,Blueface Angelfish,8.8276927667,97.8038523433
2020,2020-12-22,Plectorhinchus albovittatus,Giant Sweetlips,8.8276927667,97.8038523433
2020,2020-12-22,Cephalopholis formosa,Bluelined Rockcod,8.8276927667,97.8038523433
2020,2020-12-22,Gymnothorax flavimarginatus,Yellowmargin Moray,8.8276927667,97.8038523433
2020,2020-12-22,Hemitaurichthys zoster,Black Pyramid Butterflyfish,8.8276927667,97.8038523433
2020,2020-12-22,Gymnosarda unicolor,Dogtooth Tuna,8.8276927667,97.8038523433
2020,2020-12-22,Caranx melampygus,Bluefin Trevally,8.8276927667,97.8038523433
2020,2020-12-22,Lutjanus decussatus,Checkered Snapper,8.8276927667,97.8038523433
2020,2020-12-22,Fistulariidae,Cornetfishes,8.8276927667,97.8038523433
2020,2020-12-22,Lutjanus rivulatus,Speckled Snapper,8.8276927667,97.8038523433
2020,2020-12-22,Pterois miles,Indian Lionfish,8.8276927667,97.8038523433
2020,2020-12-22,Pteropterus antennatus,Spotfin Lionfish,8.8276927667,97.8038523433
2020,2020-12-22,Scorpaenopsis barbata,Bearded Scorpionfish,8.8276927667,97.8038523433
2020,2020-12-22,Acanthurus lineatus,Striped Surgeonfish,8.8274820551,97.7977644175
2020,2020-12-22,Acanthurus dussumieri,Eyestripe Surgeonfish,8.8274820551,97.7977644175
2020,2020-12-22,Acanthurus leucosternon,Powder Blue Tang,8.8274820551,97.7977644175
2020,2020-12-22,Amphiprion sebae,Sebae Anemonefish,8.8274820551,97.7977644175
2020,2020-12-22,Chaetodon auriga,Threadfin Butterflyfish,8.8274820551,97.7977644175
2020,2020-12-22,Chaetodon collare,Red-tailed Butterflyfish,8.8274820551,97.7977644175
2020,2020-12-22,Forcipiger longirostris,Longnose Butterflyfish,8.8274820551,97.7977644175
2020,2020-12-22,Cephalopholis argus,Peacock Grouper,8.8274820551,97.7977644175
2020,2020-12-22,Cephalopholis miniata,Coral Grouper,8.8274820551,97.7977644175
2020,2020-12-22,Pterocaesio tile,Neon Fusilier,8.8274820551,97.7977644175
2020,2020-12-22,Caesio xanthonota,Yellowback Fusilier,8.8274820551,97.7977644175
2020,2020-12-22,Caesio lunaris,Lunar Fusilier,8.8274820551,97.7977644175
2020,2020-12-22,Lutjanus lutjanus,Bigeye Snapper,8.8274820551,97.7977644175
2020,2020-12-22,Scorpaenopsis barbata,Bearded Scorpionfish,8.8274820551,97.7977644175
2020,2020-12-22,Pomacanthus annularis,Bluering Angelfish,8.8274820551,97.7977644175
2020,2020-12-22,Diagramma pictum,Painted Sweetlips,8.8274820551,97.7977644175
2020,2020-12-22,Ostracion meleagris,Spotted Boxfish,8.8274820551,97.7977644175
2020,2020-12-22,Siganus stellatus,Honeycomb Rabbitfish,8.8274820551,97.7977644175
2020,2020-12-21,Gymnothorax javanicus,Giant Moray,8.8266222727,97.798984937
2020,2020-12-21,Barbonymus altus,Red-tailed Tinfoil Barb,12.2441298,99.9328443
2020,2020-12-20,Channa striata,Striped Snakehead,13.0812333333,103.270845
2020,2020-12-19,Pterygoplichthys,Sailfin Catfishes,13.1017861667,103.1956033333
2020,2020-12-16,Oxyeleotris marmorata,Marbled Goby,16.8779972157,99.694748941
2020,2020-12-13,Parupeneus macronemus,Longbarbel Goatfish,6.5288897917,99.2838943175
2020,2020-12-13,Epinephelus erythrurus,Cloudy Grouper,6.5288897917,99.2838943175
2020,2020-12-13,Amphiprion akallopisos,Skunk Anemonefish,6.5288897917,99.2838943175
2020,2020-12-13,Pterois miles,Indian Lionfish,6.5288897917,99.2838943175
2020,2020-12-13,Chlorurus sordidus,Indian Bullethead Parrotfish,6.5288897917,99.2838943175
2020,2020-12-13,Acanthurus leucosternon,Powder Blue Tang,6.5288897917,99.2838943175
2020,2020-12-13,Scarus russelii,Eclipse Parrotfish,6.5288897917,99.2838943175
2020,2020-12-13,Scarus quoyi,Greenblotch Parrotfish,6.5288897917,99.2838943175
2020,2020-12-13,Scarus quoyi,Greenblotch Parrotfish,6.5288897917,99.2838943175
2020,2020-12-13,Chlorurus sordidus,Indian Bullethead Parrotfish,6.5288897917,99.2838943175
2020,2020-12-13,Actinopterygii,Ray-finned Fishes,6.5288897917,99.2838943175
2020,2020-12-12,Atule mate,Barred Yellowtail Scad,6.5131878695,99.2689014723
2020,2020-12-12,Thalassoma lunare,Moon Wrasse,6.5131878695,99.2689014723
2020,2020-12-12,Scorpaenopsis,Scorpionfishes,6.5131878695,99.2689014723
2020,2020-12-12,Pterocaesio chrysozona,Yellowband Fusilier,6.5131878695,99.2689014723
2020,2020-12-12,Pterocaesio,,6.5131878695,99.2689014723
2020,2020-12-12,Pterocaesio pisang,Ruddy Fusilier,6.5131878695,99.2689014723
2020,2020-12-12,Amphiprion ephippium,Red Saddleback Anemonefish,6.5131878695,99.2689014723
2020,2020-12-12,Scorpaenopsis,Scorpionfishes,6.5131878695,99.2689014723
2020,2020-12-12,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.5131878695,99.2689014723
2020,2020-12-12,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,7.6040762286,99.0356075092
2020,2020-12-11,Pomacentrus,,6.5131570868,99.3177625376
2020,2020-12-11,Actinopterygii,Ray-finned Fishes,6.5131570868,99.3177625376
2020,2020-12-11,Synodus variegatus,Variegated Lizardfish,6.5131570868,99.3177625376
2020,2020-12-11,Siganus javus,Java Rabbitfish,6.5131570868,99.3177625376
2020,2020-12-11,Scolopsis bilineata,Bridled Monocle Bream,6.5131570868,99.3177625376
2020,2020-12-11,Scarus niger,Swarthy Parrotfish,6.5131570868,99.3177625376
2020,2020-12-11,Chaetodon collare,Red-tailed Butterflyfish,6.5131570868,99.3177625376
2020,2020-12-11,Abudefduf bengalensis,Bengal Sergeant,6.5131570868,99.3177625376
2020,2020-12-11,Lutjanus ehrenbergii,Ehrenberg's Snapper,6.5131570868,99.3177625376
2020,2020-12-11,Gymnothorax javanicus,Giant Moray,6.5131570868,99.3177625376
2020,2020-12-11,Chaetodon lunula,Raccoon Butterflyfish,6.5131570868,99.3177625376
2020,2020-12-11,Chaetodon triangulum,Triangular Butterflyfish,6.5131570868,99.3177625376
2020,2020-12-11,Scarus niger,Swarthy Parrotfish,6.5131570868,99.3177625376
2020,2020-12-11,Amphiprion clarkii,Clark's Anemonefish,6.5131570868,99.3177625376
2020,2020-12-11,Neopomacentrus sororius,Twin Demoiselle,6.5131570868,99.3177625376
2020,2020-12-11,Halichoeres hortulanus,Checkerboard Wrasse,6.5131570868,99.3177625376
2020,2020-12-11,Halichoeres scapularis,Zigzag Wrasse,6.5131570868,99.3177625376
2020,2020-12-11,Cephalopholis polyspila,Andaman Hind,6.5131570868,99.3177625376
2020,2020-12-11,Hemigymnus melapterus,Blackeye Thicklip,6.5131570868,99.3177625376
2020,2020-12-11,Strongylura incisa,Reef needlefish,6.5131570868,99.3177625376
2020,2020-12-11,Lutjanus decussatus,Checkered Snapper,6.5105142986,99.312328624
2020,2020-12-11,Scarus quoyi,Greenblotch Parrotfish,6.5105142986,99.312328624
2020,2020-12-11,Scarus schlegeli,Yellowbar Parrotfish,6.5105142986,99.312328624
2020,2020-12-11,Parapercis hexophtalma,Spotted Sandperch,6.5105142986,99.312328624
2020,2020-12-11,Scarus rubroviolaceus,Redlip Parrotfish,6.5105142986,99.312328624
2020,2020-12-11,Labroides dimidiatus,Bluestreak Cleaner Wrasse,6.5105142986,99.312328624
2020,2020-12-11,Actinopterygii,Ray-finned Fishes,6.5105142986,99.312328624
2020,2020-12-11,Neopomacentrus sororius,Twin Demoiselle,6.5105142986,99.312328624
2020,2020-12-11,Hemigymnus melapterus,Blackeye Thicklip,6.5105142986,99.312328624
2020,2020-12-11,Chaetodon triangulum,Triangular Butterflyfish,6.5105142986,99.312328624
2020,2020-12-11,Cheilinus chlorourus,Floral Maori Wrasse,6.5105142986,99.312328624
2020,2020-12-11,Halichoeres scapularis,Zigzag Wrasse,6.5105142986,99.312328624
2020,2020-12-11,Scarus,,6.5105142986,99.312328624
2020,2020-12-11,Amphiprion ocellaris,Ocellaris Anemonefish,6.5105142986,99.312328624
2020,2020-12-11,Thalassoma lunare,Moon Wrasse,6.5105142986,99.312328624
2020,2020-12-11,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.5105142986,99.312328624
2020,2020-12-11,Kyphosus cinerascens,Highfin Chub,6.5105142986,99.312328624
2020,2020-12-11,Siganus canaliculatus,White-spotted Rabbitfish,6.5105142986,99.312328624
2020,2020-12-11,Scolopsis lineata,Lined Monocle Bream,6.5105142986,99.312328624
2020,2020-12-11,Zanclus cornutus,Moorish Idol,6.5105142986,99.312328624
2020,2020-12-11,Parupeneus indicus,Yellowspot Goatfish,6.5105142986,99.312328624
2020,2020-12-11,Nandus nebulosus,Bornean Leaffish,5.7757831688,102.1060965838
2020,2020-12-11,Rasbora paviana,Sidestripe rasbora,5.7624630582,102.0234771617
2020,2020-12-11,Barbodes rhombeus,Rhombic barb,5.7380637745,102.13515786
