year,month,date,scientific_name,common_name,latitude,longitude
2024,3,2024-03-31,Epinephelus fuscoguttatus,Flowery Rockcod,10.1656542236,99.8529053927
2024,3,2024-03-31,Striuntius lateristriga,Spanner Barb,8.9959978882,98.4664974211
2024,3,2024-03-31,Neolissochilus,Lesser Mahseers,8.9964826291,98.4663873577
2024,3,2024-03-31,Neolissochilus,Lesser Mahseers,12.8042866667,99.4317783333
2024,3,2024-03-31,Labroides dimidiatus,Bluestreak Cleaner Wrasse,8.0635300741,98.2538734243
2024,3,2024-03-31,Diodontidae,Porcupinefishes,8.0859527778,98.2930916667
2024,3,2024-03-31,Acanthurus lineatus,Striped Surgeonfish,8.0636527717,98.2540842142
2024,3,2024-03-31,Periophthalmodon schlosseri,Giant Mudskipper,13.5168235239,100.6593514234
2024,3,2024-03-31,Periophthalmodon schlosseri,Giant Mudskipper,13.5162889007,100.6574611366
2024,3,2024-03-31,Periophthalmodon schlosseri,Giant Mudskipper,13.5164029972,100.6559141725
2024,3,2024-03-31,Boleophthalmus,Blue-spotted Mudskippers,13.5156066023,100.6541439146
2024,3,2024-03-31,Abudefduf bengalensis,Bengal Sergeant,10.6322692351,103.296027258
2024,3,2024-03-31,Mugilidae,Mullets,10.6324596976,103.2952192426
2024,3,2024-03-31,Scarus ghobban,Blue-barred Parrotfish,10.6303695465,103.2958944887
2024,3,2024-03-30,Actinopterygii,Ray-finned Fishes,18.5427520794,98.5800832137
2024,3,2024-03-30,Danio roseus,Purple passion danio,18.5427520794,98.5800832137
2024,3,2024-03-30,Danio roseus,Purple passion danio,18.5427520794,98.5800832137
2024,3,2024-03-30,Chaetodon octofasciatus,Eightband Butterflyfish,10.6207667944,103.2885221019
2024,3,2024-03-30,Gobiopterus,,13.27325,99.92839
2024,3,2024-03-30,Diodon liturosus,Blackblotched Porcupinefish,10.621761651,103.2900901884
2024,3,2024-03-30,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,9.209819064,99.4762226374
2024,3,2024-03-30,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,9.2096690402,99.4761863503
2024,3,2024-03-30,Chelmon rostratus,Copperband Butterflyfish,10.6219073038,103.2902943715
2024,3,2024-03-30,Periophthalmodon schlosseri,Giant Mudskipper,9.2097283786,99.4761838786
2024,3,2024-03-30,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,9.2097952142,99.4763414647
2024,3,2024-03-30,Periophthalmodon schlosseri,Giant Mudskipper,9.2099648409,99.4764196211
2024,3,2024-03-30,Periophthalmodon schlosseri,Giant Mudskipper,9.2099295637,99.4762400478
2024,3,2024-03-30,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,9.2097263272,99.4765004964
2024,3,2024-03-30,Periophthalmodon schlosseri,Giant Mudskipper,9.2095414412,99.4769009812
2024,3,2024-03-30,Cephalopholis formosa,Bluelined Rockcod,10.619945269,103.2853678241
2024,3,2024-03-30,Strongylura incisa,Reef needlefish,10.6213718152,103.2880305871
2024,3,2024-03-30,Pomacentrus coelestis,Neon Damselfish,10.6199561436,103.2851076499
2024,3,2024-03-30,Siganus guttatus,Golden Rabbitfish,10.6173429337,103.2827888802
2024,3,2024-03-30,Chrysiptera unimaculata,Onespot Demoiselle,10.6206030167,103.2855227217
2024,3,2024-03-30,Arothron nigropunctatus,Blackspotted Puffer,8.1009153851,98.2962791445
2024,3,2024-03-30,Scolopsis margaritifera,Pearly Monocle Bream,10.6152846445,103.2806001976
2024,3,2024-03-30,Abudefduf sexfasciatus,Scissortail Sergeant,10.6205647909,103.2844354212
2024,3,2024-03-30,Gymnothorax herrei,Herre's Moray,12.5782200951,101.6987977533
2024,3,2024-03-30,Cheilodipterus artus,Wolf Cardinalfish,12.5783648922,101.6987489353
